_id,opportunityId,currentOpportunityStatus.name,currentOpportunityStatus.updatedAt,updated_at,factFindSent.date[0],updatedAt,deletedAt,assignedUserId[0],assignee[0].name,assignee[0].avatar,assignee[0].email,opportunityName,created_at,opportunityStatusHistory[0].oldStatus,opportunityStatusHistory[1].oldStatus,opportunityStatusHistory[2].oldStatus,opportunityStatusHistory[3].oldStatus,opportunityStatusHistory[4].oldStatus,opportunityStatusHistory[5].oldStatus,opportunityStatusHistory[6].oldStatus,opportunityStatusHistory[7].oldStatus,opportunityStatusHistory[8].oldStatus,opportunityStatusHistory[9].oldStatus,opportunityStatusHistory[10].oldStatus,opportunityStatusHistory[11].oldStatus,opportunityStatusHistory[12].oldStatus,opportunityStatusHistory[13].oldStatus,opportunityStatusHistory[14].oldStatus,opportunityStatusHistory[0].newStatus,opportunityStatusHistory[1].newStatus,opportunityStatusHistory[2].newStatus,opportunityStatusHistory[3].newStatus,opportunityStatusHistory[4].newStatus,opportunityStatusHistory[5].newStatus,opportunityStatusHistory[6].newStatus,opportunityStatusHistory[7].newStatus,opportunityStatusHistory[8].newStatus,opportunityStatusHistory[9].newStatus,opportunityStatusHistory[10].newStatus,opportunityStatusHistory[11].newStatus,opportunityStatusHistory[12].newStatus,opportunityStatusHistory[13].newStatus,opportunityStatusHistory[14].newStatus,opportunityStatusHistory[0].updateDate,opportunityStatusHistory[1].updateDate,opportunityStatusHistory[2].updateDate,opportunityStatusHistory[3].updateDate,opportunityStatusHistory[4].updateDate,opportunityStatusHistory[5].updateDate,opportunityStatusHistory[6].updateDate,opportunityStatusHistory[7].updateDate,opportunityStatusHistory[8].updateDate,opportunityStatusHistory[9].updateDate,opportunityStatusHistory[10].updateDate,opportunityStatusHistory[11].updateDate,opportunityStatusHistory[12].updateDate,opportunityStatusHistory[13].updateDate,opportunityStatusHistory[14].updateDate,opportunityStatusHistory[0].daysInOldStatus,opportunityStatusHistory[1].daysInOldStatus,opportunityStatusHistory[2].daysInOldStatus,opportunityStatusHistory[3].daysInOldStatus,opportunityStatusHistory[4].daysInOldStatus,opportunityStatusHistory[5].daysInOldStatus,opportunityStatusHistory[6].daysInOldStatus,opportunityStatusHistory[7].daysInOldStatus,opportunityStatusHistory[8].daysInOldStatus,opportunityStatusHistory[9].daysInOldStatus,opportunityStatusHistory[10].daysInOldStatus,opportunityStatusHistory[11].daysInOldStatus,opportunityStatusHistory[12].daysInOldStatus,opportunityStatusHistory[13].daysInOldStatus,opportunityStatusHistory[14].daysInOldStatus,opportunityStatusHistory[4].data.eventMeta.device,opportunityStatusHistory[0].data.eventMeta.device,opportunityStatusHistory[4].data.eventMeta.platform,opportunityStatusHistory[0].data.eventMeta.platform,opportunityStatusHistory[4].data.eventMeta.browser,opportunityStatusHistory[0].data.eventMeta.browser,broker.name,broker.avatar,broker.email,broker.phoneNo,brokerId,leadSourceId,loanAmount,opportunityInfo.emailAddress,opportunityInfo.fullName,createdAt,lcr.ffSent,opportunityStatusHistory[1].data.userAgentInfo.device,opportunityStatusHistory[2].data.userAgentInfo.device,opportunityStatusHistory[3].data.userAgentInfo.device,opportunityStatusHistory[4].data.userAgentInfo.device,opportunityStatusHistory[5].data.userAgentInfo.device,opportunityStatusHistory[6].data.userAgentInfo.device,opportunityStatusHistory[7].data.userAgentInfo.device,opportunityStatusHistory[0].data.userAgentInfo.device,opportunityStatusHistory[8].data.userAgentInfo.device,opportunityStatusHistory[12].data.userAgentInfo.device,opportunityStatusHistory[1].data.userAgentInfo.platform,opportunityStatusHistory[2].data.userAgentInfo.platform,opportunityStatusHistory[3].data.userAgentInfo.platform,opportunityStatusHistory[4].data.userAgentInfo.platform,opportunityStatusHistory[5].data.userAgentInfo.platform,opportunityStatusHistory[6].data.userAgentInfo.platform,opportunityStatusHistory[7].data.userAgentInfo.platform,opportunityStatusHistory[0].data.userAgentInfo.platform,opportunityStatusHistory[8].data.userAgentInfo.platform,opportunityStatusHistory[12].data.userAgentInfo.platform,opportunityStatusHistory[1].data.userAgentInfo.browser,opportunityStatusHistory[2].data.userAgentInfo.browser,opportunityStatusHistory[3].data.userAgentInfo.browser,opportunityStatusHistory[4].data.userAgentInfo.browser,opportunityStatusHistory[5].data.userAgentInfo.browser,opportunityStatusHistory[6].data.userAgentInfo.browser,opportunityStatusHistory[7].data.userAgentInfo.browser,opportunityStatusHistory[0].data.userAgentInfo.browser,opportunityStatusHistory[8].data.userAgentInfo.browser,opportunityStatusHistory[12].data.userAgentInfo.browser,currentOpportunityStatus.data.userAgentInfo.device,currentOpportunityStatus.data.userAgentInfo.platform,currentOpportunityStatus.data.userAgentInfo.browser,lcr.ffReceived,followUpEmailClickInfo.userAgentInfo.device,followUpEmailClickInfo.userAgentInfo.platform,followUpEmailClickInfo.userAgentInfo.browser,followUpEmailClickInfo.updatedAt,leadCategory,leadSegment,mercuryId,conversionPage,leadSource,applicantInitialLoginInfo.userAgentInfo.device,applicantInitialLoginInfo.userAgentInfo.platform,applicantInitialLoginInfo.userAgentInfo.browser,leadOriginatingPage,pluginName,pluginPageSlug,enquiryId,lcr.submitted,brokerName,ffSent,submitted,lcr.settled,broker,broker.mercuryId
676106f7e7912872280a4199,676106e5be7741129fc64b0e,Lead,2024-12-17T05:06:05.000Z,,,2024-12-17T05:07:03.095Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T05:06:05.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Salina Maharjan,,developers@homeloanexperts.com.au,,,,,weuvemmekoimmei-5311@yopmail.com,Genuine Anshu,2024-12-17T05:06:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPEAT,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,free-quote,Website - Complete,,,,free-quote,Enquiry_Form_V3.1,free-quote,482991,,,,,,,
676107bde7912872280a5550,676107b9be7741129fc64b0f,Lead,2024-12-17T05:09:59.000Z,,,2024-12-17T05:10:21.832Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T05:09:59.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Aswini Shrestha,,developers@homeloanexperts.com.au,,,,,nirepraugibro-2649@yopmail.com,Genuine Anshu One,2024-12-17T05:09:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,free-quote,Website - Complete,,,,free-quote,Enquiry_Form_V3.1,free-quote,482992,,,,,,,
67610a3ae7912872280a90da,67610a2889abe8e010034762,Lead,2024-12-17T05:20:06.000Z,,,2024-12-17T05:20:58.046Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T05:20:06.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Akshay Basnet,,developers@homeloanexperts.com.au,,,,,quollousinnamme-3367@yopmail.com,Genuine Anshu Two,2024-12-17T05:20:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,free-quote,Website - Complete,,,,free-quote,Enquiry_Form_V3.1,free-quote,482993,,,,,,,
67610b3ee7912872280aa9a6,67610b3789abe8e010034763,Lead,2024-12-17T05:24:42.000Z,,,2024-12-17T05:25:18.865Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T05:24:42.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Muskan Tamrakar,,developers@homeloanexperts.com.au,,,,,xawutiddoiyei-7716@yopmail.com,Anshu Genuine Three,2024-12-17T05:24:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,free-quote,Website - Complete,,,,free-quote,Enquiry_Form_V3.1,free-quote,482994,,,,,,,
67610d35e7912872280ad873,67610d24e1f108ce3ca67dee,Lead,2024-12-17T05:30:35.000Z,,,2024-12-17T05:33:41.380Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T05:30:35.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,IS Team,,developers@homeloanexperts.com.au,,,,,ss7@mailinator.com,Hletest Duplicate,2024-12-17T05:30:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPEAT,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/amine-berrada-mortgage-broker,Website - Complete,,,,contact-us-page,Enquiry_Form_V3.1,contact-us-page,482995,,,,,,,
67610fc1e7912872280b3f57,67610fae1ad35abe2e7459a5,Lead,2024-12-17T05:43:43.000Z,,,2024-12-17T05:44:33.682Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T05:43:43.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,ss8@mailinator.com,Hletest Sajil Duplicate,2024-12-17T05:43:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERROR,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/amine-berrada-mortgage-broker,Website - Complete,,,,our-team/amine-berrada-mortgage-broker,Enquiry_Form_V3.1,free-quote,482996,,,,,,,
676134a7e7912872280ea785,676134959022e6cf16e7bb56,Lead,2024-12-17T08:20:52.000Z,,,2024-12-17T08:21:59.091Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T08:20:52.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Test Broker,,developers@homeloanexperts.com.au,,,,,tester1@mailinator.com,Hletest Sajil,2024-12-17T08:20:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPEAT,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mohit-lal-pradhan-mortgage-broker,Website - Complete,,,,our-team/amine-berrada-mortgage-broker,Enquiry_Form_V3.1,free-quote,482998,,,,,,,
676136b3e7912872280ed95d,676136a1cb7b76df47784069,Lead,2024-12-17T08:28:45.000Z,,,2024-12-17T08:30:43.307Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T08:28:45.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Preeti Kowshik,,sajil.s@homeloanexperts.com.au,,,,,tester2@mailinator.com,Sajil Hletest,2024-12-17T08:28:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKER_PROFILE,broker_profile_page,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Broker Profile Page,,,,our-team/amine-berrada-mortgage-broker,Broker Profile Page,free-quote,482999,,,,,,,
67613957e7912872280f17ed,676139451a6427b8c8ec5933,Lead,2024-12-17T08:41:11.000Z,,,2024-12-17T08:41:59.244Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T08:41:11.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,smarika94383@mailinator.com,Hletest Offline,2024-12-17T08:41:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERROR,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Website - Complete,,,,our-team/amine-berrada-mortgage-broker,Enquiry_Form_V3.1,free-quote,483000,,,,,,,
67613ab1e7912872280f392c,67613aa49affed20a4e09f34,Lead,2024-12-17T08:47:05.000Z,,,2024-12-17T08:47:45.312Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T08:47:05.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,smarika94396@mailinator.com,Hletest Sajill,2024-12-17T08:47:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERROR,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Website - Complete,,,,our-team/amine-berrada-mortgage-broker,Enquiry_Form_V3.1,free-quote,483001,,,,,,,
67613c03e7912872280f58ec,67613bf961d6d19ed4001577,Lead,2024-12-17T08:52:52.000Z,,,2024-12-17T08:53:23.387Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T08:52:52.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Preeti Kowshik,,developers@homeloanexperts.com.au,,,,,ss6@mailinator.com,Hletest Sajil,2024-12-17T08:52:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPEAT,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Website - Complete,,,,our-team/mortgage-broker-ujjwal-maharjan,Enquiry_Form_V3.1,free-quote,483002,,,,,,,
67613ff9e7912872280fb7c0,67613fe6ec377e7e9630ef6b,Lead,2024-12-17T09:09:21.000Z,,,2024-12-17T09:10:17.332Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T09:09:21.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Goran Jakovljevic,,developers@homeloanexperts.com.au,,,,,testingforenquiry@mailinator.com,Hletest Duplicate One,2024-12-17T09:09:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPEAT,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-jonathan-preston,Website - Complete,,,,our-team/mortgage-broker-jonathan-preston,Enquiry_Form_V3.1,free-quote,483003,,,,,,,
67614767e791287228106b1b,67614756faed93e744cfc793,Lead,2024-12-17T09:41:01.000Z,,,2024-12-17T09:41:59.458Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T09:41:01.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Preeti Kowshik,,qatest@homeloanexperts.com.au,,,,,tester3@mailinator.com,Hletest Duplicate Five,2024-12-17T09:41:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKER_PROFILE,broker_profile_page,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Broker Profile Page,,,,our-team/mortgage-broker-ujjwal-maharjan,Broker Profile Page,free-quote,483007,,,,,,,
6762336af27ee283722c8029,6762335794e194b8f3944521,Lead,2024-12-18T02:28:10.000Z,,,2024-12-18T02:28:58.494Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T02:28:10.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Preeti Kowshik,,qatest@homeloanexperts.com.au,,,,,smarika94382@mailinator.com,Hletest Repeat,2024-12-18T02:28:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPEAT,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/amine-berrada-mortgage-broker,Website - Complete,,,,contact-us-page,Enquiry_Form_V3.1,contact-us-page,483010,,,,,,,
676237cbf27ee283722ce647,676237bae0fdcd82b4011d34,Lead,2024-12-18T02:46:16.000Z,,,2024-12-18T02:47:39.367Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T02:46:16.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Anshu Sah,,developers@homeloanexperts.com.au,,,,,tester4@mailinator.com,Hletest Sajil,2024-12-18T02:46:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team,Website - Complete,,,,contact-us-page,Enquiry_Form_V3.1,contact-us-page,483011,,,,,,,
67624d03f27ee283722ed7d7,67624cf31a124d959273e3e8,Lead,2024-12-18T04:17:43.000Z,,,2024-12-18T04:18:11.230Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T04:17:43.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil uat,2024-12-18T04:17:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,shared-equity-scheme,Shared Equity Scheme Calculator,/shared-equity-scheme/,483012,,,,,,,
67624dc1f27ee283722ee8f5,67624dbc1a124d959273e3e9,Lead,2024-12-18T04:21:10.000Z,,,2024-12-18T04:21:21.385Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T04:21:10.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Akshay Basnet,,developers@homeloanexperts.com.au,,,,,salina.m@alya.co,hletest UAT,2024-12-18T04:21:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,mortgage-calculators%2Fincome-tax-calculator,Shared Equity Scheme Calculator,/shared-equity-scheme/,483013,,,,,,,
67624dc6f27ee283722ee9f3,67624dc21a124d959273e3ea,Lead,2024-12-18T04:21:21.000Z,,,2024-12-18T04:21:26.346Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T04:21:21.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil uattwo,2024-12-18T04:21:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,shared-equity-scheme,Shared Equity Scheme Calculator,/shared-equity-scheme/,483014,,,,,,,
67625748f27ee283722fc7c6,676257393f3eed87027f7f5f,Lead,2024-12-18T05:01:33.000Z,,,2024-12-18T05:02:00.803Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:01:33.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil uatone,2024-12-18T05:01:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/income-tax-calculator,Website - Complete,,,,shared-equity-scheme,Income Tax Calculator,/mortgage-calculators/income-tax-calculator/,483015,,,,,,,
676257e4f27ee283722fd6a6,676257de3f3eed87027f7f60,Lead,2024-12-18T05:04:26.000Z,,,2024-12-18T05:04:36.791Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:04:26.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,suprabash.d@homeloanexperts.com.au,HLE TEST,2024-12-18T05:04:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Income Tax Calculator,/,483016,,,,,,,
67625840f27ee283722fdf15,6762583c3f3eed87027f7f61,Lead,2024-12-18T05:06:02.000Z,,,2024-12-18T05:06:08.111Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:06:02.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,salina.m@alaya.co,hletest salina,2024-12-18T05:06:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,shared-equity-scheme,Shared Equity Scheme Calculator,/shared-equity-scheme/,483017,,,,,,,
6762591ef27ee283722ff3c4,6762591d3f3eed87027f7f62,Lead,2024-12-18T05:09:47.000Z,,,2024-12-18T05:09:50.896Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:09:47.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,shraya@alaya.co,Shraya WaivedLmi HLETEST,2024-12-18T05:09:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,premium_and_other,cf5ba96e-42eb-4691-8a25-188c55ea6179,,Website - Complete,,,,,Waived LMI Assessment,/,483018,,,,,,,
67625a11f27ee28372300b95,67625a103f3eed87027f7f63,Lead,2024-12-18T05:13:51.000Z,,,2024-12-18T05:13:53.792Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:13:51.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,suprabash.d@homeloanexperts.com.au,HLE TEST,2024-12-18T05:13:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Income Tax Calculator,/,483019,,,,,,,
67625ac2f27ee28372301ca5,67625abf3f3eed87027f7f64,Lead,2024-12-18T05:16:45.000Z,,,2024-12-18T05:16:50.885Z,2024-12-26T16:00:19.642Z,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:16:45.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,suprabash.d@homeloanexperts.com.au,HLE TEST,2024-12-18T05:16:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Income Tax Calculator,/,483020,,,,,,,
67625b59f27ee28372302a59,67625b573f3eed87027f7f65,Lead,2024-12-18T05:19:18.000Z,,,2024-12-18T05:19:21.702Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:19:18.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil uatthree,2024-12-18T05:19:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,shared-equity-scheme,Shared Equity Scheme Calculator,/shared-equity-scheme/,483021,,,,,,,
67625ba7f27ee2837230316f,67625ba53f3eed87027f7f66,Lead,2024-12-18T05:20:36.000Z,,,2024-12-18T05:20:39.301Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:20:36.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil uatfour,2024-12-18T05:20:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,shared-equity-scheme,Shared Equity Scheme Calculator,/shared-equity-scheme/,483022,,,,,,,
67625d70f27ee28372305c87,67625d5f90c924d8ee31f7d6,Lead,2024-12-18T05:27:47.000Z,,,2024-12-18T05:28:16.027Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:27:47.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,suprabash.d@homeloanexperts.com.au,HLE TEST,2024-12-18T05:27:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Income Tax Calculator,/,483023,,,,,,,
67626146f27ee2837230b743,67626135b7f4a9560e75708d,Lead,2024-12-18T05:44:11.000Z,,,2024-12-18T05:44:38.317Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:44:11.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,salina.m@alaya.co,hletest salina,2024-12-18T05:44:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,shared-equity-scheme,Shared Equity Scheme Calculator,/shared-equity-scheme/,483024,,,,,,,
67626204f27ee2837230c947,676261ffb7f4a9560e75708e,Lead,2024-12-18T05:47:40.000Z,,,2024-12-18T05:47:48.351Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:47:40.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil,2024-12-18T05:47:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/income-tax-calculator,Website - Complete,,,,shared-equity-scheme,Income Tax Calculator,/mortgage-calculators/income-tax-calculator/,483025,,,,,,,
67626246f27ee2837230cf2d,67626240b7f4a9560e75708f,Lead,2024-12-18T05:48:47.000Z,,,2024-12-18T05:48:54.508Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-18T05:48:47.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil,2024-12-18T05:48:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/income-tax-calculator,Website - Complete,,,,mortgage-calculators%2Fincome-tax-calculator,Income Tax Calculator,/mortgage-calculators/income-tax-calculator/,483026,,,,,,,
